,date,open,high,low,close,volume,tic,day
78,2010-04-27,9.545356750488281,9.565713882446289,9.304286003112793,7.922959327697754,709343600,AAPL,1
79,2010-04-28,9.401785850524902,9.428570747375488,9.157500267028809,7.9096598625183105,758402400,AAPL,2
80,2010-04-29,9.393570899963379,9.64285659790039,9.357500076293945,8.122515678405762,558840800,AAPL,3
81,2010-04-30,9.618213653564453,9.663213729858398,9.321429252624512,7.894239902496338,542463600,AAPL,4
82,2010-05-03,9.422857284545898,9.567143440246582,9.388570785522461,8.053276062011719,454342000,AAPL,0
83,2010-05-04,9.38892936706543,9.403214454650879,9.16964340209961,7.82136869430542,723819600,AAPL,1
84,2010-05-05,9.036786079406738,9.21928596496582,8.883213996887207,7.7400360107421875,883103200,AAPL,2
85,2010-05-06,9.065357208251953,9.223214149475098,7.1160712242126465,7.445541858673096,1285860800,AAPL,3
86,2010-05-07,8.70392894744873,8.806071281433105,8.043213844299316,7.131392002105713,1676018400,AAPL,4
87,2010-05-10,8.9375,9.094642639160156,8.876070976257324,7.679564476013184,984306400,AAPL,0
88,2010-05-11,8.994285583496094,9.28178596496582,8.946429252624512,7.7560648918151855,848906800,AAPL,1
89,2010-05-12,9.258570671081543,9.397500038146973,9.239286422729492,7.924476623535156,654379600,AAPL,2
90,2010-05-13,9.400713920593262,9.464285850524902,9.157142639160156,7.8116912841796875,599712400,AAPL,3
91,2010-05-14,9.1128568649292,9.15999984741211,8.910714149475098,7.674423694610596,759362800,AAPL,4
92,2010-05-17,9.096428871154785,9.149286270141602,8.846785545349121,7.686515808105469,762834800,AAPL,0
93,2010-05-18,9.177857398986816,9.233928680419922,8.937856674194336,7.630281925201416,782678400,AAPL,1
94,2010-05-19,8.910714149475098,9.032856941223145,8.744643211364746,7.508732795715332,1025726800,AAPL,2
95,2010-05-20,8.638570785522461,8.708929061889648,8.436071395874023,7.188841342926025,1282915200,AAPL,3
96,2010-05-21,8.3149995803833,8.73214340209961,8.262499809265137,7.326714515686035,1223891200,AAPL,4
97,2010-05-24,8.831428527832031,8.960714340209961,8.795000076293945,7.460960388183594,754238800,AAPL,0
98,2010-05-25,8.548213958740234,8.812856674194336,8.470000267028809,7.414396286010742,1048006400,AAPL,1
99,2010-05-26,8.931428909301758,9.004643440246582,8.70535659790039,7.380832672119141,850654000,AAPL,2
100,2010-05-27,8.949999809265137,9.067500114440918,8.896785736083984,7.660213470458984,666282400,AAPL,3
101,2010-05-28,9.26392936706543,9.264286041259766,9.048213958740234,7.766947269439697,815614800,AAPL,4
102,2010-06-01,9.274642944335938,9.497857093811035,9.248571395874023,7.886375904083252,876472800,AAPL,1
103,2010-06-02,9.447856903076172,9.45714282989502,9.297499656677246,7.980714321136475,688548000,AAPL,2
104,2010-06-03,9.47071361541748,9.483928680419922,9.3003568649292,7.955616474151611,650106800,AAPL,3
105,2010-06-04,9.221785545349121,9.353570938110352,9.093929290771484,7.73913049697876,758304400,AAPL,4
106,2010-06-07,9.224642753601074,9.255356788635254,8.948213577270508,7.587344169616699,886942000,AAPL,0
107,2010-06-08,9.044285774230957,9.064286231994629,8.773214340209961,7.53866720199585,1000770400,AAPL,1
108,2010-06-09,8.981071472167969,8.996429443359375,8.660357475280762,7.3533196449279785,854630000,AAPL,2
109,2010-06-10,8.744285583496094,8.963570594787598,8.649999618530273,7.574343204498291,776356000,AAPL,3
110,2010-06-11,8.865357398986816,9.066429138183594,8.834643363952637,7.665050983428955,545759200,AAPL,4
111,2010-06-14,9.14142894744873,9.255356788635254,9.071785926818848,7.688334941864014,602960400,AAPL,0
112,2010-06-15,9.130000114440918,9.280357360839844,9.125,7.851906776428223,585074000,AAPL,1
113,2010-06-16,9.324999809265137,9.5625,9.30821418762207,8.080488204956055,783678000,AAPL,2
114,2010-06-17,9.664285659790039,9.746429443359375,9.625,8.220179557800293,872855200,AAPL,3
115,2010-06-18,9.723214149475098,9.821429252624512,9.693571090698242,8.286694526672363,784621600,AAPL,4
116,2010-06-21,9.917499542236328,9.964642524719238,9.59749984741211,8.168777465820312,776490400,AAPL,0
117,2010-06-22,9.720000267028809,9.856071472167969,9.696429252624512,8.28004264831543,717262000,AAPL,1
118,2010-06-23,9.806428909301758,9.809286117553711,9.567856788635254,8.19296646118164,768457200,AAPL,2
119,2010-06-24,9.678570747375488,9.757143020629883,9.574999809265137,8.133403778076172,714277200,AAPL,3
120,2010-06-25,9.645000457763672,9.65250015258789,9.493213653564453,8.063859939575195,549942400,AAPL,4
121,2010-06-28,9.53321361541748,9.633929252624512,9.447142601013184,8.112237930297852,584948000,AAPL,0
122,2010-06-29,9.432856559753418,9.442500114440918,9.08214282989502,7.745476245880127,1133344800,AAPL,1
123,2010-06-30,9.168213844299316,9.213213920593262,8.928929328918457,7.605186462402344,739452000,AAPL,2
124,2010-07-01,9.08214282989502,9.100000381469727,8.686429023742676,7.512964248657227,1022896000,AAPL,3
125,2010-07-02,8.946070671081543,8.961786270141602,8.685713768005371,7.466401100158691,693842800,AAPL,4
126,2010-07-06,8.964285850524902,9.028571128845215,8.791428565979004,7.517500877380371,615235600,AAPL,1
127,2010-07-07,8.946070671081543,9.241786003112793,8.91964340209961,7.8210673332214355,654556000,AAPL,2
128,2010-07-08,9.374285697937012,9.389286041259766,9.103214263916016,7.803528785705566,738144400,AAPL,3
129,2010-07-09,9.174642562866211,9.282142639160156,9.1128568649292,7.849791049957275,433322400,AAPL,4
130,2010-07-12,9.233214378356934,9.351785659790039,9.102143287658691,7.779342174530029,562878400,AAPL,0
131,2010-07-13,9.15428638458252,9.157142639160156,8.801071166992188,7.613349914550781,1190924000,AAPL,1
132,2010-07-14,8.906429290771484,9.135713577270508,8.89285659790039,7.641469478607178,812047600,AAPL,2
133,2010-07-15,8.865357398986816,9.177499771118164,8.83214282989502,7.602766036987305,824866000,AAPL,3
134,2010-07-16,9.042142868041992,9.106071472167969,8.871786117553711,7.555902004241943,1039858400,AAPL,4
135,2010-07-19,8.924285888671875,8.924285888671875,8.557143211364746,7.425281047821045,1024478000,AAPL,0
136,2010-07-20,8.675000190734863,9.032142639160156,8.571785926818848,7.616069793701172,1074950800,AAPL,1
137,2010-07-21,9.467499732971191,9.469642639160156,9.071429252624512,7.687126159667969,1185671200,AAPL,2
138,2010-07-22,9.20285701751709,9.285714149475098,9.118213653564453,7.8316497802734375,645318800,AAPL,3
139,2010-07-23,9.181785583496094,9.299285888671875,9.152856826782227,7.859466552734375,533388800,AAPL,4
140,2010-07-26,9.285714149475098,9.289285659790039,9.20392894744873,7.839510917663574,420551600,AAPL,0
141,2010-07-27,9.31678581237793,9.45714282989502,9.296428680419922,7.984640598297119,584771600,AAPL,1
142,2010-07-28,9.416786193847656,9.499643325805664,9.29464340209961,7.8903093338012695,519985200,AAPL,2
143,2010-07-29,9.311071395874023,9.380356788635254,9.146429061889648,7.804136276245117,643806800,AAPL,3
144,2010-07-30,9.13892936706543,9.274999618530273,9.103570938110352,7.778132915496826,448210000,AAPL,4
145,2010-08-02,9.30142879486084,9.378213882446289,9.272143363952637,7.917215347290039,428055600,AAPL,0
146,2010-08-03,9.321785926818848,9.402142524719238,9.265000343322754,7.919637680053711,417653600,AAPL,1
147,2010-08-04,9.3871431350708,9.438570976257324,9.296786308288574,7.951385021209717,420375200,AAPL,2
148,2010-08-05,9.34749984741211,9.399286270141602,9.305356979370117,7.912682056427002,289097200,AAPL,3
149,2010-08-06,9.277856826782227,9.338929176330566,9.201070785522461,7.864004135131836,444897600,AAPL,4
150,2010-08-09,9.338570594787598,9.362500190734863,9.270357131958008,7.914195537567139,303128000,AAPL,0
151,2010-08-10,9.280357360839844,9.301786422729492,9.198213577270508,7.843441963195801,451920000,AAPL,1
152,2010-08-11,9.121429443359375,9.131786346435547,8.921786308288574,7.564667701721191,620054400,AAPL,2
153,2010-08-12,8.810357093811035,9.039285659790039,8.789999961853027,7.613045692443848,534920400,AAPL,3
154,2010-08-13,8.987500190734863,8.99571418762207,8.896071434020996,7.531713962554932,354869200,AAPL,4
155,2010-08-16,8.842143058776855,8.928929328918457,8.807856559753418,7.487564563751221,318430000,AAPL,0
156,2010-08-17,8.931428909301758,9.093929290771484,8.899999618530273,7.618487358093262,422640400,AAPL,1
157,2010-08-18,9.012857437133789,9.095356941223145,8.984999656677246,7.651745796203613,339696000,AAPL,2
158,2010-08-19,9.029999732971191,9.052857398986816,8.881428718566895,7.555296421051025,426706000,AAPL,3
159,2010-08-20,8.90678596496582,9.068571090698242,8.89285659790039,7.548038005828857,384230000,AAPL,4
160,2010-08-23,8.992500305175781,9.0,8.758929252624512,7.431933879852295,414041600,AAPL,0
161,2010-08-24,8.666786193847656,8.678570747375488,8.523214340209961,7.254451274871826,602565600,AAPL,1
162,2010-08-25,8.501428604125977,8.713929176330566,8.471428871154785,7.34394645690918,596867600,AAPL,2
163,2010-08-26,8.766071319580078,8.776785850524902,8.581428527832031,7.265034198760986,466505200,AAPL,3
164,2010-08-27,8.633929252624512,8.664643287658691,8.412857055664062,7.305548191070557,548391200,AAPL,4
165,2010-08-30,8.598570823669434,8.776785850524902,8.59571361541748,7.332155227661133,383289200,AAPL,0
166,2010-08-31,8.637499809265137,8.734286308288574,8.583929061889648,7.3502984046936035,420786800,AAPL,1
167,2010-09-01,8.838213920593262,8.980713844299316,8.795714378356934,7.568902015686035,697037600,AAPL,2
168,2010-09-02,8.973570823669434,9.006071090698242,8.8774995803833,7.624536037445068,415427600,AAPL,3
169,2010-09-03,9.110357284545898,9.242142677307129,9.089285850524902,7.824090480804443,520788800,AAPL,4
170,2010-09-07,9.165714263916016,9.268928527832031,9.151785850524902,7.795064926147461,342557600,AAPL,1
171,2010-09-08,9.277856826782227,9.442500114440918,9.253570556640625,7.949572563171387,526551200,AAPL,2
172,2010-09-09,9.465714454650879,9.518570899963379,9.390000343322754,7.954102039337158,438575200,AAPL,3
173,2010-09-10,9.399642944335938,9.446429252624512,9.335714340209961,7.96438455581665,387542400,AAPL,4
174,2010-09-13,9.493571281433105,9.581428527832031,9.491429328918457,8.074140548706055,388780000,AAPL,0
175,2010-09-14,9.507499694824219,9.613213539123535,9.482856750488281,8.104984283447266,408150400,AAPL,1
176,2010-09-15,9.577500343322754,9.656429290771484,9.565713882446289,8.170284271240234,429368800,AAPL,2
177,2010-09-16,9.651429176330566,9.881071090698242,9.625,8.362286567687988,652103200,AAPL,3
178,2010-09-17,9.917499542236328,9.927143096923828,9.774286270141602,8.326006889343262,634477200,AAPL,4
179,2010-09-20,9.859999656677246,10.135000228881836,9.851785659790039,8.5636568069458,658677600,AAPL,0
180,2010-09-21,10.137857437133789,10.262499809265137,10.099642753601074,8.579980850219727,668074400,AAPL,1
181,2010-09-22,10.096785545349121,10.28499984741211,10.086071014404297,8.700321197509766,585289600,AAPL,2
182,2010-09-23,10.22607135772705,10.455714225769043,10.214285850524902,8.735696792602539,786116800,AAPL,3
183,2010-09-24,10.432143211364746,10.483214378356934,10.376786231994629,8.838497161865234,649488000,AAPL,4
184,2010-09-27,10.499285697937012,10.526070594787598,10.393214225769043,8.803421020507812,482834800,AAPL,0
185,2010-09-28,10.420356750488281,10.420356750488281,9.821429252624512,8.673410415649414,1035042400,AAPL,1
186,2010-09-29,10.258213996887207,10.350357055664062,10.214285850524902,8.68883228302002,469644000,AAPL,2
187,2010-09-30,10.321429252624512,10.35714340209961,10.04464340209961,8.579374313354492,673391600,AAPL,3
188,2010-10-01,10.219642639160156,10.234999656677246,10.048213958740234,8.542191505432129,448142800,AAPL,4
189,2010-10-04,10.057143211364746,10.103570938110352,9.920356750488281,8.42487621307373,435302000,AAPL,0
190,2010-10-05,10.071429252624512,10.337499618530273,10.0649995803833,8.736303329467773,501967200,AAPL,1
191,2010-10-06,10.342499732971191,10.428214073181152,10.187856674194336,8.743856430053711,670868800,AAPL,2
192,2010-10-07,10.369285583496094,10.374285697937012,10.246786117553711,8.744765281677246,408399600,AAPL,3
193,2010-10-08,10.418213844299316,10.51785659790039,10.35714340209961,8.891409873962402,658403200,AAPL,4
194,2010-10-11,10.526429176330566,10.615714073181152,10.521429061889648,8.93041706085205,427753200,AAPL,0
195,2010-10-12,10.5503568649292,10.696429252624512,10.446070671081543,9.026561737060547,558544000,AAPL,1
196,2010-10-13,10.721428871154785,10.784285545349121,10.70714282989502,9.074945449829102,630092400,AAPL,2
197,2010-10-14,10.774642944335938,10.802499771118164,10.728570938110352,9.14055347442627,435296400,AAPL,3
198,2010-10-15,10.979999542236328,11.25,10.889642715454102,9.516382217407227,922194000,AAPL,4
199,2010-10-18,11.373929023742676,11.39285659790039,11.224642753601074,9.614951133728027,1093010800,AAPL,0
200,2010-10-19,10.835714340209961,11.206070899963379,10.71500015258789,9.357647895812988,1232784000,AAPL,1
201,2010-10-20,11.035714149475098,11.223214149475098,10.959643363952637,9.389092445373535,721624400,AAPL,2
202,2010-10-21,11.15571403503418,11.240714073181152,10.95714282989502,9.358551979064941,551460000,AAPL,3
203,2010-10-22,11.038213729858398,11.072856903076172,10.939286231994629,9.2965669631958,372778000,AAPL,4
204,2010-10-25,11.038928985595703,11.128570556640625,11.015713691711426,9.337995529174805,392462000,AAPL,0
205,2010-10-26,10.959643363952637,11.062143325805664,10.916070938110352,9.314107894897461,392929600,AAPL,1
206,2010-10-27,10.987500190734863,11.067856788635254,10.914285659790039,9.307452201843262,399002800,AAPL,2
207,2010-10-28,10.998213768005371,11.0,10.746429443359375,9.229144096374512,551051200,AAPL,3
208,2010-10-29,10.865357398986816,10.924285888671875,10.745356559753418,9.100342750549316,430511200,AAPL,4
209,2010-11-01,10.793571472167969,10.914285659790039,10.79285717010498,9.197093963623047,423889200,AAPL,0
210,2010-11-02,10.964285850524902,11.078213691711426,10.964285850524902,9.353713035583496,433930000,AAPL,1
211,2010-11-03,11.120356559753418,11.174285888671875,11.018928527832031,9.457725524902344,508348400,AAPL,2
212,2010-11-04,11.266071319580078,11.4350004196167,11.251070976257324,9.623113632202148,642488000,AAPL,3
213,2010-11-05,11.356785774230957,11.413213729858398,11.3125,9.588643074035645,361253200,AAPL,4
214,2010-11-08,11.328571319580078,11.420356750488281,11.312856674194336,9.633697509765625,281758400,AAPL,0
215,2010-11-09,11.466071128845215,11.475000381469727,11.23214340209961,9.55689811706543,383544000,AAPL,1
216,2010-11-10,11.308570861816406,11.384642601013184,11.198213577270508,9.61585807800293,384227200,AAPL,2
217,2010-11-11,11.25,11.371429443359375,11.223214149475098,9.57413387298584,361284000,AAPL,3
218,2010-11-12,11.285714149475098,11.303570747375488,10.843929290771484,9.31350040435791,795846800,AAPL,4
219,2010-11-15,11.01642894744873,11.090714454650879,10.938214302062988,9.2835693359375,403606000,AAPL,0
220,2010-11-16,10.918571472167969,10.985713958740234,10.6899995803833,9.118782043457031,657650000,AAPL,1
221,2010-11-17,10.757143020629883,10.856785774230957,10.634285926818848,9.085829734802246,479449600,AAPL,2
222,2010-11-18,10.899999618530273,11.059642791748047,10.881786346435547,9.32559585571289,494491200,AAPL,3
223,2010-11-19,10.998929023742676,11.014286041259766,10.901429176330566,9.274194717407227,384843200,AAPL,4
224,2010-11-22,10.95285701751709,11.191429138183594,10.923929214477539,9.474658966064453,393075200,AAPL,0
225,2010-11-23,11.087499618530273,11.133929252624512,10.94857120513916,9.334663391113281,519447600,AAPL,1
226,2010-11-24,11.14285659790039,11.264286041259766,11.133929252624512,9.518197059631348,413725200,AAPL,2
227,2010-11-26,11.204999923706055,11.346428871154785,11.17642879486084,9.524246215820312,237585600,AAPL,4
228,2010-11-29,11.26785659790039,11.338570594787598,11.12071418762207,9.580782890319824,445785200,AAPL,0
229,2010-11-30,11.197856903076172,11.227143287658691,11.102499961853027,9.407835006713867,501858000,AAPL,1
230,2010-12-01,11.259642601013184,11.348214149475098,11.25,9.566576957702637,461750800,AAPL,2
231,2010-12-02,11.340356826782227,11.39285659790039,11.246070861816406,9.619485855102539,462837200,AAPL,3
232,2010-12-03,11.321785926818848,11.380356788635254,11.297857284545898,9.598018646240234,342092800,AAPL,4
233,2010-12-06,11.380000114440918,11.511786460876465,11.372142791748047,9.679957389831543,448481600,AAPL,0
234,2010-12-07,11.564286231994629,11.571070671081543,11.361429214477539,9.621299743652344,391454000,AAPL,1
235,2010-12-08,11.415356636047363,11.46500015258789,11.325357437133789,9.705961227416992,321935600,AAPL,2
236,2010-12-09,11.504643440246582,11.51785659790039,11.393570899963379,9.668166160583496,294151200,AAPL,3
237,2010-12-10,11.416070938110352,11.466071128845215,11.378570556640625,9.69235610961914,262511200,AAPL,4
238,2010-12-13,11.584643363952637,11.609286308288574,11.464285850524902,9.725911140441895,439815600,AAPL,0
239,2010-12-14,11.490357398986816,11.519286155700684,11.39285659790039,9.68419361114502,351008000,AAPL,1
240,2010-12-15,11.428570747375488,11.535714149475098,11.399642944335938,9.686307907104492,417312000,AAPL,2
241,2010-12-16,11.467499732971191,11.521785736083984,11.432143211364746,9.713212966918945,322030800,AAPL,3
242,2010-12-17,11.486785888671875,11.492500305175781,11.436785697937012,9.693864822387695,386929200,AAPL,4
243,2010-12-20,11.485713958740234,11.54464340209961,11.365357398986816,9.742239952087402,385610400,AAPL,0
244,2010-12-21,11.535714149475098,11.585356712341309,11.501786231994629,9.802412033081055,256354000,AAPL,1
245,2010-12-22,11.584285736083984,11.632857322692871,11.555356979370117,9.831436157226562,265921600,AAPL,2
246,2010-12-23,11.60714340209961,11.612500190734863,11.541786193847656,9.784271240234375,223157200,AAPL,3
247,2010-12-27,11.530357360839844,11.622857093811035,11.482856750488281,9.816923141479492,249816000,AAPL,0
248,2010-12-28,11.639642715454102,11.666428565979004,11.609286308288574,9.840810775756836,175924000,AAPL,1
249,2010-12-29,11.650713920593262,11.658928871154785,11.610713958740234,9.835370063781738,163139200,AAPL,2
250,2010-12-30,11.624285697937012,11.625356674194336,11.537500381469727,9.786083221435547,157494400,AAPL,3
251,2010-12-31,11.533928871154785,11.552857398986816,11.475357055664062,9.752827644348145,193508000,AAPL,4
252,2011-01-03,11.630000114440918,11.795000076293945,11.601428985595703,9.964776992797852,445138400,AAPL,0
253,2011-01-04,11.872857093811035,11.875,11.719642639160156,10.016783714294434,309080800,AAPL,1
254,2011-01-05,11.76964282989502,11.940713882446289,11.76785659790039,10.098722457885742,255519600,AAPL,2
255,2011-01-06,11.954285621643066,11.973214149475098,11.889286041259766,10.090557098388672,300428800,AAPL,3
256,2011-01-07,11.928214073181152,12.012499809265137,11.853570938110352,10.162823677062988,311931200,AAPL,4
257,2011-01-10,12.10107135772705,12.258213996887207,12.041786193847656,10.35421371459961,448560000,AAPL,0
258,2011-01-11,12.317143440246582,12.319999694824219,12.123929023742676,10.32972526550293,444108000,AAPL,1
259,2011-01-12,12.258929252624512,12.301071166992188,12.214285850524902,10.413777351379395,302590400,AAPL,2
260,2011-01-13,12.327142715454102,12.380000114440918,12.280357360839844,10.451874732971191,296780400,AAPL,3
261,2011-01-14,12.353214263916016,12.445713996887207,12.30142879486084,10.536535263061523,308840000,AAPL,4
262,2011-01-18,11.768570899963379,12.312856674194336,11.64285659790039,10.299790382385254,1880998000,AAPL,1
263,2011-01-19,12.441070556640625,12.449999809265137,12.031429290771484,10.245062828063965,1135612800,AAPL,2
264,2011-01-20,12.01535701751709,12.08214282989502,11.789999961853027,10.058810234069824,764789200,AAPL,3
265,2011-01-21,11.920356750488281,11.960000038146973,11.665356636047363,9.878602981567383,754401200,AAPL,4
266,2011-01-24,11.673929214477539,12.051786422729492,11.668571472167969,10.203032493591309,574683200,AAPL,0
267,2011-01-25,12.011786460876465,12.194286346435547,11.948928833007812,10.322463989257812,546868000,AAPL,1
